master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
b5a2eea6-e74e-11e9-8bb8-000d3a38a36f,Ios App,Offline,2019-10-17,2020-08-16,2019-10-17,2020-08-16,1.0,1.0,349.99,214.79,[AKTIFSPOR]
45efeeb0-5b2a-11ea-bae8-000d3a38a36f,Android App,Android App,2020-01-17,2021-01-12,2021-01-12,2020-08-24,1.0,2.0,149.98,219.9,[KADIN]
5bfa131c-ada5-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-06-17,2020-06-20,2020-06-20,2019-10-13,2.0,1.0,119.98,198.48,[COCUK]
e637e170-aea0-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-10-22,2021-03-16,2018-10-22,2021-03-16,1.0,3.0,200.86,104.89,"[AKTIFCOCUK, ERKEK]"
90e0b158-2b54-11ea-9d27-000d3a38a36f,Android App,Android App,2019-11-30,2020-10-16,2020-10-16,2020-01-26,7.0,1.0,39.99,2214.45,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
ecabc266-a7f6-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-07-11,2020-07-28,2015-07-11,2020-07-28,1.0,1.0,29.99,79.99,[ERKEK]
0117c094-63e8-11ea-a6dc-000d3a38a36f,Android App,Offline,2020-03-11,2020-09-25,2020-03-11,2020-09-25,1.0,1.0,70.49,269.0,[ERKEK]
35f216d0-5bef-11ea-a0d1-000d3a38a36f,Android App,Android App,2019-12-19,2021-04-18,2021-04-18,2019-12-19,2.0,1.0,139.99,274.32,[COCUK]
eb9baf18-a368-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-03-29,2020-07-09,2020-07-09,2019-03-29,1.0,1.0,119.99,89.99,[AKTIFSPOR]
0c911658-1ceb-11ea-a490-000d3a38a36f,Android App,Android App,2019-07-28,2021-05-17,2021-05-17,2021-05-17,1.0,3.0,541.58,221.0,"[ERKEK, AKTIFSPOR]"
2b632570-4195-11ea-96d9-000d3a38a36f,Desktop,Desktop,2019-10-12,2021-04-04,2021-04-04,2019-10-12,2.0,1.0,49.99,344.95,[KADIN]
46097e88-1cb5-11ea-a490-000d3a38a36f,Android App,Offline,2021-01-15,2021-01-19,2021-01-15,2021-01-19,1.0,1.0,225.99,199.99,[AKTIFSPOR]
f4f890ba-8627-11ea-be76-000d3a38a36f,Ios App,Ios App,2020-04-24,2021-01-14,2021-01-14,2020-11-18,3.0,1.0,44.99,789.97,[COCUK]
c88819fa-d0fb-11ea-8b59-000d3a38a36f,Mobile,Mobile,2020-07-28,2020-08-04,2020-08-04,2020-07-28,1.0,1.0,79.99,279.98,"[AKTIFCOCUK, ERKEK, COCUK]"
3d707d74-d667-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-07,2021-03-21,2021-03-21,2019-09-14,2.0,3.0,529.96,154.98,[ERKEK]
b8ddf1a2-5b0b-11ea-bffe-000d3a38a36f,Ios App,Ios App,2020-02-18,2021-04-26,2021-04-26,2020-02-18,1.0,1.0,80.49,178.64,[]
5c116b1a-5341-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-23,2020-12-21,2020-12-21,2020-01-23,2.0,1.0,140.73,104.98,[KADIN]
aa572c64-5efa-11ea-be5b-000d3a38a36f,Ios App,Offline,2019-12-25,2020-08-16,2020-03-06,2020-08-16,4.0,1.0,49.99,1061.95,[AKTIFCOCUK]
5307c13a-f4e7-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-22,2021-02-05,2021-02-05,2019-10-22,1.0,1.0,99.99,239.0,[]
a28e246a-5daf-11eb-8dbd-000d3a38a36f,Android App,Android App,2017-06-22,2021-04-28,2021-04-28,2020-11-05,4.0,4.0,901.69,1135.82,"[ERKEK, AKTIFSPOR]"
fef57ffa-aae6-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-11-08,2021-05-12,2021-05-12,2020-07-09,36.0,1.0,180.73,12545.37,"[ERKEK, AKTIFSPOR]"
de6b47a4-a065-11ea-9d0a-000d3a38a36f,Android App,Android App,2020-05-27,2021-05-22,2021-05-22,2021-04-07,7.0,1.0,305.98,996.92,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
97abdc4a-a5d2-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-06-20,2021-03-30,2021-03-30,2019-12-13,4.0,1.0,179.99,269.97,[AKTIFSPOR]
9613613c-c9d0-11ea-a31e-000d3a38a36f,Ios App,Ios App,2020-07-19,2021-05-30,2021-05-30,2020-07-19,1.0,1.0,129.99,360.98,[ERKEK]
c6b217b6-dfcf-11e9-957d-000d3a38a36f,Ios App,Offline,2019-09-25,2021-05-24,2019-09-25,2021-05-24,1.0,2.0,201.92,249.99,[]
ab52332e-a1af-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-25,2021-02-16,2021-02-16,2019-02-25,2.0,1.0,79.99,210.96,[COCUK]
267f4a64-5b4b-11ea-a909-000d3a38a36f,Mobile,Mobile,2020-01-02,2021-03-11,2021-03-11,2020-01-02,1.0,1.0,59.99,134.99,[AKTIFSPOR]
c25f2eea-265d-11ea-b9a0-000d3a38a36f,Mobile,Mobile,2019-07-19,2020-12-15,2020-12-15,2019-07-19,1.0,1.0,99.99,200.89,"[ERKEK, AKTIFSPOR]"
a076af30-aacd-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-09-11,2021-02-12,2018-09-11,2021-02-12,1.0,1.0,319.89,119.98,[]
da229068-653b-11ea-bac7-000d3a38a36f,Ios App,Ios App,2020-03-13,2021-04-19,2021-04-19,2021-03-27,1.0,3.0,411.85,119.99,[KADIN]
a9f02aa8-5be6-11ea-8bd2-000d3a38a36f,Android App,Offline,2019-10-02,2021-05-19,2021-05-10,2021-05-19,2.0,3.0,199.96,390.98,[COCUK]
75aea3d4-a8fb-11ea-8479-000d3a38a36f,Android App,Offline,2020-02-28,2021-02-11,2020-06-08,2021-02-11,1.0,2.0,134.97,89.98,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
737ef46a-18eb-11ea-9213-000d3a38a36f,Android App,Android App,2019-07-21,2020-12-06,2020-12-06,2019-07-21,2.0,1.0,39.99,362.86,"[ERKEK, COCUK, KADIN]"
54df998e-5274-11ea-956d-000d3a38a36f,Android App,Android App,2019-12-20,2021-04-02,2021-04-02,2020-03-07,4.0,2.0,280.71,366.96,[AKTIFCOCUK]
06ea4252-5b56-11ea-b15d-000d3a38a36f,Ios App,Ios App,2019-12-22,2020-11-27,2020-11-27,2019-12-22,1.0,1.0,60.49,212.98,"[ERKEK, KADIN]"
23c40308-9ea1-11e9-9897-000d3a38a36f,Mobile,Desktop,2016-06-02,2021-05-23,2021-05-23,2019-04-05,6.0,1.0,199.98,627.38,"[AKTIFCOCUK, AKTIFSPOR]"
6e928d60-a3c3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2020-12-23,2020-12-23,2019-04-07,3.0,2.0,149.96,228.45,[ERKEK]
9108204a-1c62-11ea-a490-000d3a38a36f,Mobile,Mobile,2019-08-28,2021-05-15,2021-05-15,2020-01-12,3.0,3.0,653.95,1057.91,[AKTIFSPOR]
a0f994ea-9d15-11eb-9c47-000d3a38a36f,Mobile,Mobile,2021-04-14,2021-05-19,2021-05-19,2021-05-17,1.0,2.0,439.98,162.49,[]
19286990-2054-11ea-87bf-000d3a38a36f,Android App,Offline,2019-04-05,2021-02-11,2021-02-03,2021-02-11,2.0,3.0,285.93,342.88,"[COCUK, KADIN]"
d285739a-a3b5-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-04-04,2021-01-05,2020-05-13,2021-01-05,1.0,4.0,704.85,311.98,"[ERKEK, KADIN]"
4bb06236-9eea-11ea-80cd-000d3a38a36f,Android App,Offline,2020-05-25,2021-04-20,2020-08-27,2021-04-20,6.0,3.0,285.47,795.93,"[ERKEK, KADIN, AKTIFSPOR]"
8221ba3c-7eeb-11ea-80af-000d3a38a36f,Mobile,Offline,2020-04-15,2021-04-28,2021-04-08,2021-04-28,2.0,2.0,669.96,160.98,[AKTIFSPOR]
e6494e3a-5baf-11ea-9f92-000d3a38a36f,Mobile,Offline,2020-01-15,2020-11-12,2020-09-15,2020-11-12,1.0,4.0,568.45,240.47,"[ERKEK, KADIN]"
fac3db2c-9d1f-11e9-9897-000d3a38a36f,Android App,Mobile,2016-11-23,2020-06-15,2020-06-15,2019-09-05,12.0,1.0,29.99,1292.02,[COCUK]
7c088fe8-f29d-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-07-13,2021-04-22,2021-04-22,2020-11-08,1.0,5.0,729.94,219.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
6561d954-1a69-11ea-941b-000d3a38a36f,Mobile,Offline,2019-11-28,2020-12-16,2020-11-27,2020-12-16,1.0,2.0,394.97,425.91,"[KADIN, AKTIFSPOR]"
ce4dc94e-af68-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-12-20,2020-07-09,2018-12-20,2020-07-09,1.0,3.0,189.97,127.19,[ERKEK]
aa396692-9ddb-11e9-9897-000d3a38a36f,Android App,Android App,2019-02-24,2021-03-26,2021-03-26,2019-12-01,1.0,3.0,469.93,147.99,[KADIN]
ec3a1cd4-a511-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-07-18,2020-10-08,2018-12-08,2020-10-08,3.0,2.0,210.96,542.99,[COCUK]
9f434f28-744a-11ea-92d0-000d3a38a36f,Desktop,Offline,2020-03-23,2021-03-24,2020-03-23,2021-03-24,1.0,1.0,90.98,71.99,[KADIN]
04ad6d4e-2819-11eb-8a9b-000d3a38a36f,Android App,Android App,2020-11-16,2021-01-10,2021-01-10,2020-11-20,6.0,1.0,100.49,1431.19,[AKTIFSPOR]
254ff53e-1335-11ea-a001-000d3a38a36f,Mobile,Mobile,2019-03-26,2020-10-18,2020-10-18,2019-03-26,3.0,1.0,69.99,1259.8,"[ERKEK, COCUK, KADIN]"
047f33ca-4ddb-11ea-9655-000d3a38a36f,Android App,Android App,2019-07-14,2020-11-02,2020-11-02,2020-08-06,1.0,4.0,540.7,139.99,[AKTIFSPOR]
04f12e56-b206-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-24,2020-12-03,2020-12-03,2019-12-20,1.0,20.0,3104.63,259.9,[AKTIFSPOR]
409e63de-5bc9-11ea-82af-000d3a38a36f,Ios App,Ios App,2020-01-29,2021-05-18,2021-05-18,2020-01-31,9.0,4.0,362.21,1187.69,"[COCUK, KADIN, AKTIFSPOR]"
643d4ac2-fd63-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-11-02,2021-03-21,2021-03-21,2020-01-13,1.0,2.0,210.98,106.89,[AKTIFSPOR]
efa4b4f6-879c-11ea-ace9-000d3a38a36f,Mobile,Offline,2020-04-26,2021-02-12,2020-04-26,2021-02-12,1.0,1.0,249.98,191.99,[AKTIFSPOR]
abb2fb2e-6d2c-11eb-99c4-000d3a38a36f,Ios App,Ios App,2021-02-12,2021-04-25,2021-04-25,2021-02-12,1.0,1.0,109.87,107.98,"[COCUK, KADIN]"
3571aafe-6cf2-11ea-b576-000d3a38a36f,Desktop,Desktop,2020-02-06,2020-11-13,2020-11-13,2020-02-06,3.0,1.0,142.71,469.94,"[COCUK, AKTIFSPOR]"
648eeb1a-983c-11ea-9d91-000d3a38a36f,Android App,Offline,2020-05-15,2020-09-14,2020-05-21,2020-09-14,2.0,1.0,49.99,448.9,[COCUK]
4a2035fc-edf3-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-11,2021-03-15,2021-03-15,2019-10-11,1.0,1.0,129.99,143.99,[KADIN]
23151ace-1dfc-11eb-8d74-000d3a38a36f,Mobile,Mobile,2020-11-03,2021-01-30,2021-01-30,2020-11-03,1.0,1.0,249.99,332.91,[AKTIFSPOR]
33be441a-b11d-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-03-25,2021-05-20,2021-05-20,2021-02-26,5.0,3.0,310.84,942.05,[KADIN]
78cb634e-74b2-11eb-92cb-000d3a38a36f,Desktop,Offline,2020-07-11,2021-03-25,2021-02-21,2021-03-25,1.0,2.0,270.48,55.99,"[ERKEK, KADIN, AKTIFSPOR]"
26fef404-aae2-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-11,2021-05-28,2021-05-28,2020-02-01,2.0,1.0,120.48,318.98,[]
1539af04-a324-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-24,2020-10-07,2020-10-07,2020-08-23,1.0,2.0,364.96,59.99,[AKTIFSPOR]
6558393e-cf4b-11ea-a8f0-000d3a38a36f,Desktop,Desktop,2020-07-26,2020-12-31,2020-12-31,2020-08-16,1.0,2.0,677.4,179.99,"[KADIN, AKTIFSPOR]"
332aca5c-ab94-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-08-21,2021-01-15,2021-01-15,2019-08-21,2.0,1.0,99.97,215.96,"[ERKEK, AKTIFSPOR]"
27c7b92c-5bed-11ea-90c0-000d3a38a36f,Android App,Offline,2019-12-12,2021-04-14,2020-12-02,2021-04-14,1.0,2.0,310.95,289.9,"[COCUK, AKTIFSPOR]"
a3627b1e-1383-11eb-8ffc-000d3a38a36f,Android App,Android App,2020-10-18,2021-05-21,2021-05-21,2020-10-18,1.0,2.0,207.96,195.44,"[ERKEK, AKTIFSPOR]"
f068ab7c-3990-11ea-85d6-000d3a38a36f,Mobile,Mobile,2019-11-23,2020-09-22,2020-09-22,2019-11-23,1.0,1.0,156.98,127.99,[ERKEK]
d6c5f112-9f07-11e9-9897-000d3a38a36f,Ios App,Offline,2016-12-18,2020-07-08,2019-01-13,2020-07-08,5.0,1.0,160.74,629.66,[AKTIFSPOR]
0ec13106-5bb1-11ea-a359-000d3a38a36f,Android App,Mobile,2020-01-27,2021-05-25,2021-05-25,2020-01-27,5.0,1.0,105.47,905.04,"[KADIN, AKTIFSPOR]"
e0e663f6-a160-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-21,2020-10-30,2020-06-22,2020-10-30,1.0,4.0,1189.37,279.97,"[KADIN, AKTIFSPOR]"
14953d3e-2d80-11ea-9ae7-000d3a38a36f,Android App,Android App,2019-11-11,2021-05-23,2021-05-23,2019-11-11,1.0,1.0,39.99,103.99,[]
d8985be0-ad8c-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-07-12,2020-07-16,2020-07-16,2019-07-12,1.0,2.0,94.99,152.47,"[ERKEK, COCUK]"
7c6ee6da-e531-11ea-b769-000d3a38a36f,Desktop,Desktop,2020-08-23,2020-08-23,2020-08-23,2020-08-23,1.0,1.0,150.49,149.99,[ERKEK]
ce31bff6-a0ea-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-14,2021-01-21,2021-01-21,2019-02-14,5.0,1.0,129.98,483.95,"[AKTIFCOCUK, AKTIFSPOR]"
44cb68d2-5eec-11ea-be5b-000d3a38a36f,Mobile,Mobile,2020-07-06,2021-05-21,2021-05-21,2020-07-06,1.0,1.0,100.49,55.48,[COCUK]
0f63f6c0-a1bc-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-26,2021-02-12,2021-02-12,2019-08-22,1.0,2.0,194.97,107.99,[ERKEK]
211a6fc8-bd60-11ea-aa61-000d3a38a36f,Android App,Offline,2020-07-03,2021-04-09,2020-07-03,2021-04-09,1.0,1.0,199.99,255.99,[AKTIFSPOR]
9273e2c2-1f6c-11ea-87bf-000d3a38a36f,Android App,Android App,2019-03-30,2021-01-23,2021-01-23,2019-03-30,1.0,1.0,54.98,129.6,[]
38cfebd8-3ebd-11ea-b794-000d3a38a36f,Mobile,Mobile,2019-07-27,2021-01-05,2021-01-05,2019-07-27,6.0,1.0,49.99,1419.1,[AKTIFSPOR]
0f890e44-7f31-11ea-80af-000d3a38a36f,Android App,Offline,2020-05-15,2020-11-23,2020-05-15,2020-11-23,1.0,2.0,169.98,151.96,"[ERKEK, COCUK]"
5622c098-a179-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-22,2021-01-12,2021-01-12,2020-01-08,6.0,5.0,519.95,611.29,[AKTIFSPOR]
ae2db226-137e-11ea-a001-000d3a38a36f,Android App,Android App,2019-02-14,2021-02-11,2021-02-11,2019-02-14,5.0,1.0,49.99,640.9,"[COCUK, AKTIFSPOR]"
2749330a-ff21-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-02-28,2021-05-05,2021-05-05,2020-09-12,4.0,4.0,429.94,419.38,"[COCUK, KADIN, AKTIFSPOR]"
399d42c2-1a37-11ea-941b-000d3a38a36f,Mobile,Offline,2019-11-15,2021-05-25,2019-11-27,2021-05-25,1.0,2.0,309.97,307.42,[AKTIFSPOR]
2d01412c-d6e8-11e9-93bc-000d3a38a36f,Android App,Offline,2020-01-18,2021-02-17,2020-11-25,2021-02-17,1.0,2.0,340.38,89.99,"[ERKEK, AKTIFSPOR]"
df00405e-5270-11ea-956d-000d3a38a36f,Android App,Android App,2019-12-26,2021-05-04,2021-05-04,2019-12-26,2.0,1.0,129.99,348.46,[]
5183aa32-4f4f-11ea-99ba-000d3a38a36f,Android App,Android App,2019-12-04,2021-05-01,2021-05-01,2020-07-02,1.0,3.0,421.94,84.5,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
175699e0-2ac0-11ea-b3a7-000d3a38a36f,Android App,Android App,2019-11-03,2020-12-28,2020-12-28,2020-05-19,3.0,4.0,1125.42,287.97,[ERKEK]
6b2d1e68-2d95-11ea-8e71-000d3a38a36f,Desktop,Desktop,2019-02-23,2020-05-31,2020-05-31,2019-02-23,1.0,1.0,89.99,95.99,[ERKEK]
ce48d558-22d4-11ea-8523-000d3a38a36f,Android App,Android App,2019-10-07,2021-01-21,2021-01-21,2019-10-07,1.0,1.0,129.99,104.98,"[COCUK, KADIN]"
e6828b04-1fc4-11ea-87bf-000d3a38a36f,Ios App,Ios App,2019-02-23,2020-12-21,2020-12-21,2019-09-04,2.0,2.0,89.98,479.98,[ERKEK]
07c2e300-a841-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-11-21,2020-08-30,2015-11-21,2020-08-30,1.0,2.0,255.48,129.99,[AKTIFSPOR]
d1f20680-a574-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-17,2020-12-22,2019-02-17,2020-12-22,1.0,3.0,171.79,129.98,"[ERKEK, COCUK]"
9856d854-b592-11ea-a78c-000d3a38a36f,Android App,Android App,2020-06-25,2020-06-29,2020-06-29,2020-06-25,1.0,1.0,29.99,280.94,"[COCUK, KADIN]"
5f0fa9f8-532d-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-14,2020-06-23,2020-06-23,2020-01-14,1.0,1.0,149.99,89.98,[AKTIFSPOR]
eb1b30a8-a530-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-04-03,2020-06-13,2018-09-03,2020-06-13,3.0,4.0,291.2,107.48,[COCUK]
a30b93f8-a4fd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-24,2021-01-07,2021-01-07,2019-06-24,5.0,1.0,293.99,422.94,[KADIN]
b544aaf8-a3ab-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-03,2021-04-15,2021-04-15,2019-12-07,1.0,2.0,195.95,309.97,[AKTIFCOCUK]
b1f63c54-d691-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-28,2020-11-30,2020-11-30,2019-08-28,1.0,1.0,34.99,160.93,[AKTIFCOCUK]
7cefecc8-27b6-11ea-aaaa-000d3a38a36f,Ios App,Offline,2019-04-19,2020-11-07,2019-11-30,2020-11-07,1.0,6.0,600.4,307.47,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
0b67c74c-2b76-11ea-9d27-000d3a38a36f,Mobile,Mobile,2019-08-07,2021-02-22,2021-02-22,2019-11-30,1.0,2.0,169.97,125.22,[COCUK]
75cbc976-a435-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-16,2020-12-27,2020-12-27,2019-04-16,2.0,1.0,119.99,539.15,[]
96b37d2e-aad8-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-07-24,2020-11-01,2017-07-24,2020-11-01,1.0,1.0,184.98,59.99,[KADIN]
06b6eb2c-7376-11ea-92d0-000d3a38a36f,Ios App,Ios App,2019-12-08,2021-05-08,2021-05-08,2021-01-11,3.0,4.0,611.95,419.97,[ERKEK]
4c9c9cbc-ae42-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-12-24,2021-05-26,2020-12-14,2021-05-26,9.0,3.0,1264.96,1427.27,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
4bd60b50-195f-11ea-b6a2-000d3a38a36f,Ios App,Ios App,2019-02-24,2021-03-31,2021-03-31,2019-09-07,5.0,2.0,184.96,785.29,"[ERKEK, KADIN, AKTIFSPOR]"
71579c58-b0d3-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-12,2021-05-29,2021-05-29,2019-07-04,10.0,2.0,149.97,2043.84,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
77c4e132-ae52-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-18,2021-02-08,2018-03-18,2021-02-08,2.0,1.0,290.97,159.98,"[KADIN, AKTIFSPOR]"
cfdf1d42-9fac-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-04-22,2021-02-12,2019-04-22,2021-02-12,1.0,1.0,149.99,59.9,[AKTIFSPOR]
56acd888-d684-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-26,2021-05-26,2021-05-26,2019-12-28,2.0,2.0,279.96,414.67,[ERKEK]
04241874-a9b6-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2016-03-15,2021-02-09,2021-02-09,2019-12-07,6.0,1.0,159.99,1147.85,[ERKEK]
71afbad8-ff01-11e9-a5e8-000d3a38a36f,Desktop,Desktop,2019-07-13,2021-03-18,2021-03-18,2019-07-13,1.0,1.0,499.8,258.99,[KADIN]
1edf421c-e2e9-11e9-ad00-000d3a38a36f,Desktop,Offline,2019-09-29,2020-12-18,2019-10-31,2020-12-18,2.0,2.0,279.97,299.96,"[ERKEK, KADIN]"
d5aa30a2-5b9c-11ea-a9cd-000d3a38a36f,Android App,Android App,2020-01-25,2021-05-02,2021-05-02,2020-02-13,2.0,2.0,390.68,322.5,[COCUK]
7aff7b54-abc4-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-01-18,2020-07-05,2018-01-29,2020-07-05,5.0,2.0,179.97,470.94,"[ERKEK, KADIN]"
a4659e1c-24d5-11ea-bf27-000d3a38a36f,Android App,Android App,2019-02-18,2021-01-09,2021-01-09,2019-02-18,1.0,2.0,379.97,209.99,[ERKEK]
cbcb985c-017c-11ea-a5e8-000d3a38a36f,Mobile,Offline,2019-11-07,2021-01-07,2020-04-20,2021-01-07,1.0,2.0,360.96,179.98,[AKTIFSPOR]
a04dd5b8-ac9b-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-04,2021-05-12,2021-05-12,2021-03-17,9.0,1.0,70.88,957.38,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
d14e3c7e-b04d-11e9-9757-000d3a38a36f,Mobile,Mobile,2018-11-14,2020-11-28,2020-11-28,2020-01-06,3.0,3.0,409.95,312.63,[]
ece891e6-5f3e-11ea-be5b-000d3a38a36f,Mobile,Offline,2019-12-30,2020-06-12,2019-12-30,2020-06-12,1.0,3.0,391.45,109.99,"[AKTIFCOCUK, COCUK]"
fad3ef8a-a5d5-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-12,2021-01-23,2021-01-23,2019-02-12,2.0,1.0,89.99,122.97,[AKTIFCOCUK]
4b60fb80-249a-11ea-bf27-000d3a38a36f,Mobile,Mobile,2019-07-24,2021-04-29,2021-04-29,2019-07-24,3.0,1.0,39.99,291.96,[COCUK]
756ae0c2-d705-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-09-12,2021-05-05,2021-05-05,2019-09-12,2.0,1.0,49.98,345.97,[AKTIFSPOR]
66f9273e-a80b-11e9-a2fc-000d3a38a36f,Ios App,Android App,2015-02-27,2021-05-26,2021-05-26,2021-03-23,12.0,1.0,144.86,1526.86,"[KADIN, AKTIFSPOR]"
b919413a-6087-11eb-9b71-000d3a38a36f,Android App,Android App,2021-01-27,2021-05-23,2021-05-23,2021-01-27,1.0,1.0,108.96,179.99,[KADIN]
fca6174c-aad1-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-07-16,2021-04-19,2018-02-16,2021-04-19,3.0,3.0,410.33,279.97,"[ERKEK, KADIN, AKTIFSPOR]"
cca6958a-d713-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-13,2021-03-25,2020-10-01,2021-03-25,3.0,15.0,376.31,241.37,"[ERKEK, KADIN, AKTIFSPOR]"
c374d99c-e50d-11e9-ad00-000d3a38a36f,Android App,Android App,2019-10-02,2021-04-04,2021-04-04,2020-06-07,2.0,3.0,299.97,314.98,"[ERKEK, COCUK, AKTIFSPOR]"
202a42cc-a174-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-22,2021-02-09,2021-02-09,2020-02-29,1.0,2.0,219.97,62.99,[COCUK]
2c0b3d24-aa68-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-05-30,2021-05-26,2021-05-07,2021-05-26,8.0,1.0,209.94,881.32,"[ERKEK, KADIN]"
b30721a8-5b52-11ea-b544-000d3a38a36f,Mobile,Mobile,2019-12-20,2020-06-02,2020-06-02,2019-12-20,1.0,1.0,149.99,59.99,[AKTIFSPOR]
12529658-aedb-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-21,2020-11-28,2020-11-28,2019-09-21,1.0,1.0,239.98,294.33,[AKTIFSPOR]
9bc68994-5084-11ea-99ba-000d3a38a36f,Desktop,Desktop,2019-09-06,2020-07-21,2020-07-21,2019-09-06,1.0,1.0,49.99,79.99,[AKTIFCOCUK]
3d2bf11a-7ee9-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-15,2021-03-26,2020-11-11,2021-03-26,2.0,1.0,174.94,165.97,"[ERKEK, KADIN]"
6dcdd324-aeec-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-04-30,2020-12-29,2020-12-29,2019-12-26,3.0,1.0,79.99,312.97,[ERKEK]
0df28674-ff24-11e9-a5e8-000d3a38a36f,Android App,Desktop,2019-08-16,2020-12-09,2020-12-09,2019-08-16,4.0,1.0,29.99,731.74,"[ERKEK, AKTIFSPOR]"
86bd40a8-1937-11ea-b6a2-000d3a38a36f,Desktop,Desktop,2019-11-26,2020-10-20,2020-10-20,2020-07-28,1.0,4.0,460.94,479.99,"[ERKEK, KADIN, AKTIFSPOR]"
5719059a-ad11-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2018-12-15,2020-06-02,2020-06-02,2019-04-09,2.0,1.0,39.99,371.88,[AKTIFSPOR]
cb9e3528-ab8d-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-03-25,2021-05-09,2021-05-09,2019-03-25,1.0,1.0,69.99,95.99,[KADIN]
5d8ee67c-ab7e-11e9-a2fc-000d3a38a36f,Android App,Mobile,2018-02-28,2021-03-17,2021-03-17,2019-03-10,5.0,1.0,39.99,530.95,"[AKTIFCOCUK, COCUK]"
e10c7aac-d6f1-11e9-93bc-000d3a38a36f,Desktop,Desktop,2021-02-15,2021-03-04,2021-03-04,2021-02-15,1.0,1.0,299.99,113.94,[AKTIFSPOR]
fd6ef26e-fee3-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-11-04,2021-04-13,2021-04-13,2019-11-04,3.0,1.0,89.99,910.18,[AKTIFSPOR]
